mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004046249389648438,0.00028627110110733566,0.0033502578735351562,0.00010314231328252435,entropy,3,4,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8823529411764706,0.8823529411764706,0.8955223880597015,0.8507462686567164,0.8507462686567164,0.8723441615452151,0.01827850911982174,38
0.004095649719238282,0.0002636427257516463,0.003313493728637695,7.006414211562755e-05,gini,4,2,2,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8823529411764706,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.835820895522388,0.8723441615452151,0.018278509119821748,38
0.004009723663330078,0.0004778568808461481,0.0034594058990478514,0.0002119683785462414,gini,5,1,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8676470588235294,0.8676470588235294,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8694468832309044,0.010998568951050756,42
0.004111337661743164,0.0002179316612077685,0.003567075729370117,0.0003184467488130297,entropy,4,2,2,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8529411764705882,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8694468832309044,0.014403947697851326,42
0.004281759262084961,0.00024018363865422276,0.003406810760498047,0.00015498648356446147,entropy,4,2,5,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8529411764705882,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8507462686567164,0.8694468832309044,0.014403947697851326,42
0.004161643981933594,0.000399358461796472,0.0032264232635498048,5.6940346790902195e-05,gini,4,1,5,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.835820895522388,0.8694029850746269,0.01760201117675112,45
0.003835248947143555,0.0001501528638748257,0.004085731506347656,0.001111034491536204,entropy,3,4,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8676470588235294,0.8823529411764706,0.8955223880597015,0.8507462686567164,0.8507462686567164,0.8694029850746269,0.017602011176751118,45
0.003866720199584961,9.253865102877344e-05,0.003206491470336914,9.802547333816522e-05,gini,5,1,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8676470588235294,0.8676470588235294,0.8805970149253731,0.8805970149253731,0.835820895522388,0.8664618086040387,0.01637854270767862,47
0.0037238597869873047,0.0007536786968204507,0.003091239929199219,0.0005131300824073054,gini,4,1,2,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8208955223880597,0.8664179104477613,0.023365863272246906,48
0.0042236328125,0.00042303812928084697,0.003411865234375,0.00016822870356064093,gini,4,2,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8676470588235294,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8208955223880597,0.8664179104477613,0.023365863272246906,48
